timestamp,nee,h,le,fch4,ustar,sw_in,vpd,rh,pa,ta,ts,wtd,swc,gpp_nt,reco_nt,gpp_dt,reco_dt,wd,ws,nee_f,h_f,le_f,fch4_f,sw_in_f,lw_in_f,vpd_f,rh_f,pa_f,ta_f,p_f,ts_f,wtd_f,swc_f,ws_f,le_f_annoptlm,nee_f_annoptlm,fch4_f_annoptlm,fch4_f_annoptlm_qc,water_table_depth,ch4_flux
20130411,-1.029028536585366,50.09919473684211,69.38217999999999,44.0648717948718,0.24755327270833336,-9999,5.5745263300833345,-9999,101.10042342708331,-9999,-9999,-9999,-9999,5.945056266666668,5.8727187500000015,6.146491666666666,6.998790927083332,136.71008543124995,3.801017040125,-0.07233687500000023,37.33102291666668,54.75372672916665,41.56350000000001,174.80014583333335,405.0174375,5.5745625000000025,-9999,101.10047916666672,24.48152083333333,4.820999999999999,25.9285,-1.0911379166666664,13.407518749999996,3.8009791666666666,55.0123313713793,-0.01797379833225497,40.74448093590206,1,-1.0911379166666701,41.563500000000005
20130412,-0.8141527777777784,15.788827948717946,76.95125218750003,-0.6479411764705884,0.20023449985416664,-9999,8.966730918104169,-9999,100.98334689791666,-9999,-9999,-9999,-9999,5.5952862083333335,6.271304166666668,6.323849583333333,7.238407933333337,191.20862530625,3.489806780041667,0.6760287499999998,10.909785416666669,52.44387895833334,11.05967083333333,193.61464583333336,410.08112499999976,8.966791666666664,-9999,100.9833333333333,25.387020833333334,5.505000000000003,26.158583333333336,-1.0521527083333335,13.060262500000002,3.489791666666667,54.60356390760206,0.7958043622982228,6.941833569164996,1,-1.0521527083333302,11.059670833333302
20130413,-2.1742159259259246,67.01680714285713,99.82764423076924,41.51615384615385,0.12158302320833336,-9999,8.708993703250004,-9999,101.06615955208332,-9999,-9999,-9999,-9999,5.457055416666665,6.337600000000003,6.047317500000001,7.709359718750001,189.5708387550833,1.4395475342291666,0.8805556250000003,33.548904166666695,55.01394039583335,40.59547916666667,172.02918750000006,407.2520000000002,8.709041666666666,-9999,101.06614583333334,23.7875625,10.941000000000004,25.945645833333344,-1.1897845833333334,10.427002083333331,1.4395416666666667,56.419213480990656,1.160227376435243,35.623202916768406,1,-1.18978458333333,40.5954791666667
20130414,-3.325133125,50.15974281249999,91.910459,-10.808076923076923,0.19340532802083327,-9999,8.050421619083334,-9999,101.07367981666664,-9999,-9999,-9999,-9999,7.046163875000001,6.624583333333335,6.646946041666666,8.938188795833335,143.21432346687496,2.8316235536666667,-0.4215887500000007,30.59736874999999,57.76389916666666,8.526541666666667,180.646,413.19337500000006,8.050416666666669,-9999,101.07364583333334,24.122520833333336,10.755,25.78852083333334,-1.2076870833333333,10.537991666666668,2.8316250000000003,60.78298453828648,-0.40971970054659423,6.881630276042367,1,-1.20768708333333,8.52654166666667
20130415,-2.1534343478260864,48.27377464285716,114.6561744,33.11565217391304,0.16297183404166668,-9999,6.7721744571875,-9999,101.31593205833332,-9999,-9999,-9999,-9999,6.265917270833333,6.944587499999997,7.077884624999999,9.386775064583334,183.94743813854168,1.807558128020834,0.6786460416666662,32.11339395833333,76.70077250000001,37.6526375,216.77020833333324,403.42593750000015,6.772187500000001,-9999,101.31595833333331,24.69314583333333,3.360000000000001,25.62166666666667,-1.1557472916666665,13.2715,1.8075,75.62152149030184,0.8647052140775608,29.163815317353485,1,-1.15574729166667,37.6526375
20130416,2.7513215625,34.00014233333333,95.741217,81.569375,0.194798230125,-9999,3.8873798423958337,-9999,101.62929236249998,-9999,-9999,-9999,-9999,3.7076519791666662,7.151245833333333,6.685494229166667,8.710256816666666,89.69836095002084,2.1611514758958337,3.4436122916666667,18.218135416666662,66.27312562500002,71.30889583333331,206.88372916666677,399.9778749999999,3.8873541666666664,-9999,101.62922916666668,24.42685416666667,4.260000000000002,25.2769375,-1.0795437500000002,13.79017291666667,2.1611875,66.86820432081892,3.555996347124104,62.42240708384178,1,-1.0795437499999998,71.30889583333328
20130417,-1.225776470588236,68.35542500000004,127.35521060606064,18.40935483870968,0.20095077056250008,-9999,8.032436031041668,-9999,101.60189106875,-9999,-9999,-9999,-9999,6.439968958333334,7.365697916666665,7.039590833333333,8.293206585416666,92.7455370155,2.2636754781875,0.9257541666666664,45.0055520833333,89.1779589583333,32.23316666666665,234.85783333333336,381.28787499999993,8.032416666666668,-9999,101.60183333333332,24.45354166666667,0,25.665791666666664,-1.033215833333333,13.471614583333334,2.2637500000000004,89.29933612029902,0.7279935169445418,20.46534799449117,1,-1.0332158333333301,32.23316666666659
20130418,-3.017966666666668,55.800546571428576,116.46386371428572,21.59966666666667,0.1971852005,-9999,7.3272837681666685,-9999,101.35503052916668,-9999,-9999,-9999,-9999,7.942164645833336,7.560231249999997,6.9392925000000005,8.25020784375,113.96015622791668,2.7237504982500007,-0.3819416666666655,37.52354583333333,86.57730833333332,38.34760416666667,191.82054166666668,398.7295624999999,7.327312499999998,-9999,101.35506250000005,24.59541666666668,2.226000000000001,25.84522916666667,-1.0448839583333334,13.175110416666666,2.7236666666666665,85.44829949842274,-0.397515956283268,23.4323815308269,1,-1.04488395833333,38.347604166666684
20130419,-3.029485714285715,68.821445,118.22365000000003,105.18678571428572,0.20201287868749995,-9999,8.554401141272725,-9999,101.305860675,-9999,27.741363636363634,-1.1792968181818182,9.89090909090909,7.050372441666667,7.943108333333336,7.740782708333334,8.871387537499997,173.2786245791667,3.1187363322291666,0.8927687500000002,31.064431249999995,73.52993333333333,91.34466666666668,211.1968125,402.31449999999984,8.240791666666668,-9999,101.30585416666668,25.914479166666663,1.122,26.45954166666668,-1.07886375,12.24058125,3.11875,74.24457002792288,0.7518188534319349,73.28815097702709,1,-1.0788637499999998,91.34466666666671
20130420,-5.625156666666667,101.72617769230769,117.57750125,6.725833333333334,0.19204623589583336,-9999,4.553151621541667,-9999,101.41180947916668,-9999,25.617500000000003,-1.2653625000000002,9.46041666666666,7.811248958333333,7.6403229166666655,7.407696250000001,9.267585385416666,168.83501537997918,2.268057481020833,-0.1708824999999999,49.71630833333332,65.47707291666666,43.55797916666668,166.01827083333333,399.75837499999983,4.5531875,-9999,101.41183333333328,22.97252083333333,12.294,25.617500000000003,-1.2653625000000002,9.46041666666666,2.2680625,65.99947920553397,-0.19728403238895584,17.418608858328277,1,-1.2653625,43.55797916666669
20130421,-2.6769103703703703,61.25776270270271,144.44854806451607,39.1732,0.2068394375625,-9999,8.116565227553194,-9999,101.55309233333332,-9999,25.31958333333333,-1.2472377083333337,13.44375,4.164793124999998,7.520233333333333,7.448837916666667,9.16826044375,134.84158266979168,2.0751671192500005,3.3553712500000006,45.89703541666668,101.34005625000002,55.10862500000002,168.8310416666667,400.07118749999984,7.9478125,-9999,101.55304166666672,21.287229166666663,9.534,25.31958333333333,-1.2472377083333337,13.44375,2.0752083333333324,102.57389440411409,0.7878026587918678,32.68440576640533,1,-1.24723770833333,55.108625
20130422,-1.690685714285714,52.39791399999999,121.44265178571428,60.98039999999999,0.19692394791666668,-9999,5.53287844,-9999,101.41341458333332,-9999,24.024583333333336,-0.8190458333333334,17.524999999999995,6.570068541666667,7.631797916666662,6.437300208333334,8.7168739625,159.85334500000005,2.0403145916666667,1.0617737499999995,30.532358333333335,80.20297083333334,66.33031249999999,147.15947916666667,400.12793749999986,5.339083333333332,-9999,101.41354166666667,21.369770833333337,13.064999999999996,24.024583333333336,-0.8190458333333334,17.524999999999995,2.040291666666667,81.11404042839732,0.5485240623988273,44.13512994103174,1,-0.8190458333333333,66.33031249999999
20130423,0.5932299999999997,58.12393717391304,102.81314454545458,67.58129032258064,0.2674912937500001,-9999,6.383910472916668,-9999,101.48908125000004,-9999,24.60291666666667,-0.8406047916666667,14.762500000000006,6.796982083333334,7.664247916666665,7.766681666666668,8.285733322916665,155.05003304583332,3.0431087875,0.8672474999999995,55.27895791666666,94.79598958333334,82.3129270833333,227.02379166666668,369.568,6.383875,-9999,101.489125,22.06085416666667,0.15300000000000005,24.60291666666667,-0.8406047916666667,14.762500000000006,3.0430416666666664,94.3937141095294,0.816816308631697,53.19365534770311,1,-0.840604791666667,82.3129270833333
20130424,-3.2490290322580635,66.67472181818182,147.68676121212118,39.323214285714286,0.15053012708333333,-9999,9.452358079069766,-9999,101.6651125,-9999,24.871666666666663,-0.8865704166666667,13.799999999999995,7.4601455,7.697589583333331,8.044722708333332,7.794594770833335,127.65363318749996,1.7567109499999998,0.2375041666666667,43.57480416666665,106.9817025,85.13495208333335,259.59535416666665,351.5351249999998,8.845333333333334,-9999,101.66516666666666,22.818229166666665,0,24.871666666666663,-0.8865704166666667,13.799999999999995,1.7566666666666666,106.5390975609018,-0.6446194656394657,34.283765185459764,1,-0.886570416666667,85.1349520833333
20130425,-5.854600000000001,89.79079846153847,180.7833224,7.6175,0.14400002553191488,-9999,11.536208563414636,-9999,101.8342276595745,-9999,25.228124999999995,-0.9316854166666664,12.887499999999996,7.927929791666667,7.800397916666667,8.157522708333332,7.699526804166669,160.53580638297873,1.5843943255319144,-0.12755208333333298,47.29618354166666,106.60233124999998,43.82072083333335,261.8466041666666,361.5776874999997,10.74,-9999,101.83514583333329,23.88064583333333,0,25.228124999999995,-0.9316854166666664,12.887499999999996,1.5800208333333332,105.93017515019,-0.8081273319155765,16.939370733051387,1,-0.9316854166666662,43.8207208333333
20130426,-4.449103333333332,80.27482968749997,156.6372148275862,37.68566666666667,0.1670808833333333,-9999,10.10814380125,-9999,101.96239166666668,-9999,25.09479166666668,-0.9742822916666668,12.05833333333334,7.9201685,7.6664375,8.14514875,7.7764449125000015,144.64306520833333,1.8365028916666664,-0.25371875000000044,50.50201041666667,99.18617854166666,67.87841666666664,232.21949999999995,374.56206250000014,9.018958333333336,-9999,101.9624375,23.48833333333333,0,25.09479166666668,-0.9742822916666668,12.05833333333334,1.8364791666666664,98.98012315300824,-0.944741668484836,32.68701005071345,1,-0.9742822916666668,67.87841666666658
20130427,-6.2570296296296295,67.48795468749998,158.52634928571433,0.4192857142857144,0.2202661999999999,-9999,9.87423474,-9999,101.82620208333334,-9999,25.13333333333333,-1.0097347916666666,11.331249999999995,8.66789625,7.727447916666668,8.60242708333333,7.856482052083333,103.85048458333333,2.4612705687500003,-0.9404333333333336,40.70982708333333,98.72366458333332,30.66358333333333,234.4843125,384.54875000000015,8.707479166666667,-9999,101.8261875,24.25514583333333,0,25.13333333333333,-1.0097347916666666,11.331249999999995,2.4613333333333336,96.08802775736105,-1.1586325128355854,10.336876107386107,1,-1.0097347916666697,30.663583333333293
20130428,-7.0381588620689675,89.0299507142857,162.51624724137938,-6.506296296296295,0.2046515333333333,-9999,8.88156628541667,-9999,101.51878125,-9999,25.138333333333332,-1.0439854166666664,10.487500000000002,9.2339429625,7.632316666666667,8.426704166666664,7.510485941666667,108.75959041666664,2.535579614583334,-1.6016626458333345,47.13829645833337,103.10101520833332,26.549495833333324,204.6239375,385.231625,8.881583333333333,-9999,101.51875,24.095145833333333,0,25.138333333333332,-1.0439854166666664,10.487500000000002,2.5356458333333323,100.55424304469292,-1.868554847791222,9.318878539297287,1,-1.04398541666667,26.549495833333292
20130429,-12.143193333333334,92.68721687500002,180.7196483333333,-1.9614285714285715,0.1681195152173913,-9999,9.410513544827587,-9999,101.28123695652172,-9999,24.647500000000004,-1.0289785416666664,15.672916666666673,8.076374166666666,7.510579166666667,7.430666666666667,6.319408506250002,144.403286652174,1.8531798195652167,-0.56577625,23.516191875,87.1624479166667,29.97839583333333,196.3620625,389.0013749999998,7.593895833333333,-9999,101.2724375,23.94552083333333,2.4570000000000003,24.647500000000004,-1.0289785416666664,15.672916666666673,1.8686666666666665,84.0571211461194,-0.8066158476727868,22.51360448054795,1,-1.0289785416666701,29.97839583333329
20130430,-7.572966666666666,38.611355,148.10590352941176,51.47,0.1804472979166667,-9999,3.9373617000000016,-9999,101.2198125,-9999,23.29166666666667,-0.6112768749999998,28.07291666666667,7.452436374999998,7.040339583333331,5.6860693750000015,4.6794782062500015,158.93946272916662,1.27829601875,-0.41201458333333374,17.166277083333338,88.062282,38.682483125,156.46789583333333,397.0164375,4.307729166666667,-9999,101.21989583333334,21.98397916666666,14.567999999999987,23.29166666666667,-0.6112768749999998,28.07291666666667,1.2783125,82.63875215560873,-0.35890521173203743,35.063312462569215,1,-0.6112768749999999,38.682483125
20130501,-1.3739750000000002,8.302307499999998,79.49639925925928,1.006875,0.1646477875,-9999,3.3548373358695662,-9999,101.20304583333332,-9999,23.205416666666668,-0.2765159791666667,38.120833333333344,5.6255126666666655,6.9719124999999975,5.390723958333331,4.4794702270833335,87.33880014583332,1.9474788833333336,1.346407083333333,3.2782711875,60.40406145833335,17.968595833333335,147.886625,399.58637499999986,3.358,-9999,101.2030625,22.627624999999995,12.462000000000009,23.205416666666668,-0.2765159791666667,38.120833333333344,1.9475208333333336,59.274218514455136,1.2172350143446569,21.294955237426056,1,-0.2765159791666671,17.96859583333329
20130502,-0.3141171428571428,8.430383749999999,71.6694125,6.926153846153847,0.13853798541666668,-9999,1.7225224159090906,-9999,100.94456875000002,-9999,23.055208333333336,-0.1607815625,39.47291666666667,5.487955854166668,6.684745833333333,5.026276041666666,5.0333430125,139.85319597916666,1.5840512729166665,1.196774791666667,0.7362072916666653,45.38305833333333,20.616994375,124.34310416666663,397.46056250000015,1.5790208333333335,-9999,100.94470833333334,21.81733333333333,17.694000000000006,23.055208333333336,-0.1607815625,39.47291666666667,1.5840208333333328,45.36714053964795,1.2410302963084952,28.541434802732464,1,-0.1607815625,20.616994375000004
20130503,-7.486034782608697,54.080845769230784,170.41520759999997,61.14473684210525,0.13917098125000005,-9999,4.73499195,-9999,100.49406875,-9999,24.18125,-0.26798604166666656,38.09583333333333,7.626521666666667,6.543099999999997,7.085219583333331,5.580563533333334,290.3708562500001,1.8213760395833336,-1.0834458333333334,23.94089583333333,93.63598125,40.32258333333332,188.19079166666668,390.7090625000001,4.734999999999999,-9999,100.494125,21.97489583333333,3.585,24.18125,-0.26798604166666656,38.09583333333333,1.8213541666666668,94.37558054740526,-1.0253556277021307,53.426324622421284,1,-0.26798604166666706,40.3225833333333
20130504,-6.304454666666667,47.1558265625,153.72984156249996,11.01896551724138,0.20822194375,-9999,5.437209534782609,-9999,100.43541875,-9999,24.52333333333334,-0.3395329166666666,37.485416666666666,8.316979691666665,6.5659937500000005,7.48593541666667,5.934026997916668,262.20595833333334,2.6915156250000005,-1.7510487499999996,26.16571374999999,103.65934520833332,13.198427083333335,195.08404166666665,397.6369375,5.2515,-9999,100.43543750000002,23.15643750000001,0.3720000000000001,24.52333333333334,-0.3395329166666666,37.485416666666666,2.6915,103.94992822906548,-1.717454639464289,31.159792113775872,1,-0.33953291666666696,13.198427083333298
20130505,-4.127783255813954,45.92056976744186,149.70911904761903,14.92418604651163,0.2570544,-9999,8.151990179166667,-9999,100.87966875000002,-9999,24.185208333333332,-0.42944687499999984,36.71250000000001,9.31411791666667,6.298354166666668,9.026902083333333,5.753745477083332,294.33234791666666,3.236807879166667,-3.015780833333334,39.578560416666654,131.98745833333334,15.097812500000003,266.55220833333334,350.0499374999998,8.152000000000003,-9999,100.87972916666666,21.605041666666665,0.084,24.185208333333332,-0.42944687499999984,36.71250000000001,3.236770833333334,131.59251826411472,-3.037651810285816,17.851034671062347,1,-0.4294468750000001,15.0978125
20130506,-5.8620548387096765,37.30811645161292,113.33161870967744,11.671724137931031,0.17287821666666667,-9999,6.435120485416667,-9999,101.21706666666668,-9999,23.3925,-0.5070304166666669,35.050000000000004,7.96065914375,6.080202083333332,8.053041666666667,5.653977266666665,252.75644583333332,2.4158812020833333,-1.880395625,16.205110833333332,75.50715062499998,17.852860416666672,220.39691666666667,345.48018749999983,6.435125,-9999,101.21714583333332,20.525229166666673,0,23.3925,-0.5070304166666669,35.050000000000004,2.415875,75.55063713084424,-1.865188112614028,21.93952554356493,1,-0.507030416666667,17.852860416666704
20130507,-9.38615769230769,78.19724692307693,179.93978692307698,1.2769230769230764,0.16205632291666666,-9999,8.369659104255321,-9999,101.39684791666664,-9999,23.60895833333333,-0.5932604166666665,30.245833333333337,8.508637520833336,5.83524375,9.049222916666666,6.002450635416667,258.2948333333333,2.0513032208333333,-2.6734062500000007,33.7638,104.16998124999998,12.668312500000004,251.94106249999996,330.670375,8.286416666666666,-9999,101.39685416666669,19.907125,0,23.60895833333333,-0.5932604166666665,30.245833333333337,2.051354166666667,102.9996561480089,-2.6767485650934417,19.16182423212025,1,-0.593260416666667,12.668312499999999
20130508,-7.759722222222222,55.21812961538463,156.24985357142856,3.2475,0.12799758125000002,-9999,8.289781989583334,-9999,101.63022291666668,-9999,24.08916666666666,-0.6746889583333333,24.472916666666663,8.132321145833334,5.8670229166666665,9.938977874999996,7.262551239583333,264.7748145833333,1.4693608916666665,-2.265243958333333,22.64397291666666,95.89932708333332,12.493145833333337,265.46174999999994,342.62056249999983,8.28975,-9999,101.63024999999998,21.390666666666664,0,24.08916666666666,-0.6746889583333333,24.472916666666663,1.4693333333333334,94.17218432688072,-2.03989930418719,17.328264633074113,1,-0.674688958333333,12.493145833333301
20130509,-11.731823809523812,72.23041272727275,238.87837789473687,-4.660454545454543,0.11459377291666666,-9999,12.019846975,-9999,101.69915208333332,-9999,24.46479166666668,-0.7334364583333333,21.27083333333334,9.803428083333332,5.921379166666667,10.025501458333334,7.274657112499997,216.549069625,1.0512055645833338,-3.882088125000001,29.29619375,122.11136041666668,11.407041666666665,266.58760416666667,355.7714999999997,10.814937499999996,-9999,101.69914583333336,23.14370833333333,0,24.46479166666668,-0.7334364583333333,21.27083333333334,1.0512083333333335,124.29481047942774,-3.4708349308069693,15.256006657710056,1,-0.7334364583333329,11.4070416666667
20130510,-10.62045,45.0327791304348,215.49935857142864,-11.548571428571432,0.1829207270833333,-9999,7.117621271041667,-9999,101.54459583333332,-9999,24.94104166666667,-0.5516945916666668,25.397916666666664,8.026135997916665,5.986454166666667,8.975881874999997,6.288722891666667,137.63351458333332,1.9648431,-2.039702708333333,11.663875000000004,107.72740208333332,14.3222125,228.52577083333333,386.217375,7.117687499999999,-9999,101.54458333333332,25.06658333333333,0.738,24.94104166666667,-0.5516945916666668,25.397916666666664,1.9648125,103.78155588661714,-1.3198722069199278,20.466128796520568,1,-0.551694591666667,14.322212500000001
20130511,-11.147860869565218,21.223919615384613,153.9696853846154,-2.6827777777777784,0.12803616041666666,-9999,5.323496110416668,-9999,101.42297291666668,-9999,25.39458333333334,-0.00107752229166666,40.50833333333335,9.313399041666669,5.843575000000002,8.531430416666666,5.274496177083333,178.49141208333333,1.7799939458333336,-3.4698097916666666,5.594418750000003,93.34120833333334,13.392437500000009,217.09612499999997,402.6000625,5.3235,-9999,101.4229375,25.37639583333333,5.058000000000002,25.39458333333334,-0.00107752229166666,40.50833333333335,1.7799166666666677,92.11923783989404,-2.977829752263174,21.973562829461333,1,-0.0010775222916666605,13.392437500000003
20130512,-6.8837825,10.779123548387094,133.55213,14.146774193548383,0.15661604166666668,-9999,6.950199583333332,-9999,101.3239875,-9999,26.25958333333334,3.0209583333333e-4,40.10625,8.501287020833333,5.481081250000003,8.116672499999998,4.560484697916666,238.0038,2.23859888125,-3.0201925000000007,3.5675093749999984,93.23335,18.072039583333325,207.0143958333333,401.163125,6.9502291666666665,-9999,101.324,23.72275,11.813999999999997,26.25958333333334,3.0209583333333e-4,40.10625,2.238541666666667,91.7600215082592,-2.8030583297020013,23.73922906796443,1,3.020958333333299e-4,18.07203958333329
20130513,-13.562540740740742,32.567918214285704,168.18149413793105,38.97923076923076,0.15662656666666666,-9999,6.887430254166667,-9999,101.52951041666668,-9999,25.20812500000001,-0.030595625,39.57083333333333,11.017277124999998,5.741491666666665,8.750603958333333,4.772106027083334,251.36831062500005,1.9112440520833331,-5.275739583333333,12.307752083333328,107.60766041666666,33.42167708333334,235.5493541666666,381.31993750000015,6.887416666666666,-9999,101.52958333333332,24.384520833333333,0,25.20812500000001,-0.030595625,39.57083333333333,1.9112708333333324,106.55559991764883,-5.031060555265179,39.779954992803795,1,-0.030595625,33.421677083333286
20130514,-5.121485714285713,25.805698095238085,152.6046176744186,52.36837209302327,0.21365404583333336,-9999,9.417315993124998,-9999,101.83260416666668,-9999,24.44833333333333,-0.12425091666666668,39.07708333333333,9.753240229166666,5.858852083333333,9.58100375,5.00271140625,110.4121210833334,2.295384664583334,-3.8944124999999983,21.67210416666666,137.9489229166667,51.71097916666668,276.3736666666667,333.1308125,9.417291666666667,-9999,101.83264583333332,22.519229166666666,0,24.44833333333333,-0.12425091666666668,39.07708333333333,2.2953750000000004,137.77919090031693,-3.8018193096041646,50.68746818369746,1,-0.124250916666667,51.7109791666667
20130515,-7.592531785714287,45.36922068965517,182.642209,56.14142857142856,0.16115056666666666,-9999,8.484203402083333,-9999,101.83144166666663,-9999,24.19895833333333,-0.2619495833333333,38.31666666666667,8.952031229166668,6.293172916666669,9.586199375,5.581479533333333,140.30407791666667,1.8920355354166665,-2.658895625000001,21.45860416666667,118.82311458333332,45.47220833333333,263.6381875,356.66606249999984,8.484208333333331,-9999,101.8314375,23.19058333333335,0,24.19895833333333,-0.2619495833333333,38.31666666666667,1.8919791666666668,117.26746790566573,-2.333065716200198,47.989882017946265,1,-0.261949583333333,45.4722083333333
